TEMPERATURA,PRESION,ETAPA,PROCESO,OPERARIO,EVENTOS,Date,Time
100.4,-4.1,3,2,3,0,2024/04/27,PM 08:55:43
100.4,-4.1,3,2,3,0,2024/04/27,PM 08:55:43
100.2,-4.2,3,2,3,0,2024/04/27,PM 08:55:53
100.2,-4.2,3,2,3,0,2024/04/27,PM 08:55:53
100.2,-4.2,3,2,3,0,2024/04/27,PM 08:55:53
100.2,-4.2,3,2,3,0,2024/04/27,PM 08:55:53
100.2,-4.2,3,2,3,0,2024/04/27,PM 08:55:53
100.2,-4.2,3,2,3,0,2024/04/27,PM 08:55:53
100.2,-4.2,3,2,3,0,2024/04/27,PM 08:55:53
100.0,-4.3,3,2,3,0,2024/04/27,PM 08:56:03
100.0,-4.3,3,2,3,0,2024/04/27,PM 08:56:03
100.0,-4.3,3,2,3,0,2024/04/27,PM 08:56:03
100.0,-4.3,3,2,3,0,2024/04/27,PM 08:56:03
100.0,-4.3,3,2,3,0,2024/04/27,PM 08:56:03
100.0,-4.3,3,2,3,0,2024/04/27,PM 08:56:03
100.0,-4.3,3,2,3,0,2024/04/27,PM 08:56:03
99.8,-4.5,3,2,3,0,2024/04/27,PM 08:56:13
99.8,-4.5,3,2,3,0,2024/04/27,PM 08:56:13
99.8,-4.5,3,2,3,0,2024/04/27,PM 08:56:13
99.8,-4.5,3,2,3,0,2024/04/27,PM 08:56:13
99.8,-4.5,3,2,3,0,2024/04/27,PM 08:56:13
99.8,-4.5,3,2,3,0,2024/04/27,PM 08:56:13
99.8,-4.5,3,2,3,0,2024/04/27,PM 08:56:13
99.6,-4.6,3,2,3,0,2024/04/27,PM 08:56:23
99.6,-4.6,3,2,3,0,2024/04/27,PM 08:56:23
99.6,-4.6,3,2,3,0,2024/04/27,PM 08:56:23
99.6,-4.6,3,2,3,0,2024/04/27,PM 08:56:23
99.6,-4.6,3,2,3,0,2024/04/27,PM 08:56:23
99.6,-4.6,3,2,3,0,2024/04/27,PM 08:56:23
99.6,-4.6,3,2,3,0,2024/04/27,PM 08:56:23
99.4,-4.7,3,2,3,0,2024/04/27,PM 08:56:33
99.4,-4.7,3,2,3,0,2024/04/27,PM 08:56:33
99.4,-4.7,3,2,3,0,2024/04/27,PM 08:56:33
99.4,-4.7,3,2,3,0,2024/04/27,PM 08:56:33
99.4,-4.7,3,2,3,0,2024/04/27,PM 08:56:33
99.4,-4.7,3,2,3,0,2024/04/27,PM 08:56:33
99.4,-4.7,3,2,3,0,2024/04/27,PM 08:56:33
99.2,-4.8,3,2,3,0,2024/04/27,PM 08:56:43
99.2,-4.8,3,2,3,0,2024/04/27,PM 08:56:43
99.2,-4.8,3,2,3,0,2024/04/27,PM 08:56:43
99.2,-4.8,3,2,3,0,2024/04/27,PM 08:56:43
99.2,-4.8,3,2,3,0,2024/04/27,PM 08:56:43
99.2,-4.8,3,2,3,0,2024/04/27,PM 08:56:43
99.2,-4.8,3,2,3,0,2024/04/27,PM 08:56:43
99.0,-4.9,3,2,3,0,2024/04/27,PM 08:56:53
99.0,-4.9,3,2,3,0,2024/04/27,PM 08:56:53
99.0,-4.9,3,2,3,0,2024/04/27,PM 08:56:53
99.0,-4.9,3,2,3,0,2024/04/27,PM 08:56:53
99.0,-4.9,3,2,3,0,2024/04/27,PM 08:56:53
99.0,-4.9,3,2,3,0,2024/04/27,PM 08:56:53
99.0,-4.9,3,2,3,0,2024/04/27,PM 08:56:53
98.6,-5.0,3,2,3,0,2024/04/27,PM 08:57:03
98.6,-5.0,3,2,3,0,2024/04/27,PM 08:57:03
98.6,-5.0,3,2,3,0,2024/04/27,PM 08:57:03
98.6,-5.0,3,2,3,0,2024/04/27,PM 08:57:03
98.6,-5.0,3,2,3,0,2024/04/27,PM 08:57:03
98.6,-5.0,3,2,3,0,2024/04/27,PM 08:57:03
98.6,-5.0,3,2,3,0,2024/04/27,PM 08:57:03
98.6,-5.1,3,2,3,0,2024/04/27,PM 08:57:13
98.6,-5.1,3,2,3,0,2024/04/27,PM 08:57:13
98.6,-5.1,3,2,3,0,2024/04/27,PM 08:57:13
98.6,-5.1,3,2,3,0,2024/04/27,PM 08:57:13
98.6,-5.1,3,2,3,0,2024/04/27,PM 08:57:13
98.6,-5.1,3,2,3,0,2024/04/27,PM 08:57:13
98.6,-5.1,3,2,3,0,2024/04/27,PM 08:57:13
98.4,-5.2,3,2,3,0,2024/04/27,PM 08:57:23
98.4,-5.2,3,2,3,0,2024/04/27,PM 08:57:23
98.4,-5.2,3,2,3,0,2024/04/27,PM 08:57:23
98.4,-5.2,3,2,3,0,2024/04/27,PM 08:57:23
98.4,-5.2,3,2,3,0,2024/04/27,PM 08:57:23
98.4,-5.2,3,2,3,0,2024/04/27,PM 08:57:23
98.4,-5.2,3,2,3,0,2024/04/27,PM 08:57:23
98.4,-5.3,3,2,3,0,2024/04/27,PM 08:57:33
98.4,-5.3,3,2,3,0,2024/04/27,PM 08:57:33
98.4,-5.3,3,2,3,0,2024/04/27,PM 08:57:33
98.4,-5.3,3,2,3,0,2024/04/27,PM 08:57:33
98.4,-5.3,3,2,3,0,2024/04/27,PM 08:57:33
98.4,-5.3,3,2,3,0,2024/04/27,PM 08:57:33
98.4,-5.3,3,2,3,0,2024/04/27,PM 08:57:33
97.5,-1.7,4,2,3,0,2024/04/27,PM 08:57:43
97.5,-1.7,4,2,3,0,2024/04/27,PM 08:57:43
97.5,-1.7,4,2,3,0,2024/04/27,PM 08:57:43
97.5,-1.7,4,2,3,0,2024/04/27,PM 08:57:43
97.5,-1.7,4,2,3,0,2024/04/27,PM 08:57:43
97.5,-1.7,4,2,3,0,2024/04/27,PM 08:57:43
97.5,-1.7,4,2,3,0,2024/04/27,PM 08:57:43
97.1,2.4,4,2,3,0,2024/04/27,PM 08:57:53
97.1,2.4,4,2,3,0,2024/04/27,PM 08:57:53
97.1,2.4,4,2,3,0,2024/04/27,PM 08:57:53
97.1,2.4,4,2,3,0,2024/04/27,PM 08:57:53
97.1,2.4,4,2,3,0,2024/04/27,PM 08:57:53
97.1,2.4,4,2,3,0,2024/04/27,PM 08:57:53
97.1,2.4,4,2,3,0,2024/04/27,PM 08:57:53
101.7,6.3,4,2,3,0,2024/04/27,PM 08:58:03
101.7,6.3,4,2,3,0,2024/04/27,PM 08:58:03
101.7,6.3,4,2,3,0,2024/04/27,PM 08:58:03
101.7,6.3,4,2,3,0,2024/04/27,PM 08:58:03
101.7,6.3,4,2,3,0,2024/04/27,PM 08:58:03
101.7,6.3,4,2,3,0,2024/04/27,PM 08:58:03
101.7,6.3,4,2,3,0,2024/04/27,PM 08:58:03
108.1,10.3,4,2,3,0,2024/04/27,PM 08:58:14
108.1,10.3,4,2,3,0,2024/04/27,PM 08:58:14
108.1,10.3,4,2,3,0,2024/04/27,PM 08:58:14
108.1,10.3,4,2,3,0,2024/04/27,PM 08:58:14
108.1,10.3,4,2,3,0,2024/04/27,PM 08:58:14
108.1,10.3,4,2,3,0,2024/04/27,PM 08:58:14
108.1,10.3,4,2,3,0,2024/04/27,PM 08:58:14
112.9,13.6,4,2,3,0,2024/04/27,PM 08:58:24
112.9,13.6,4,2,3,0,2024/04/27,PM 08:58:24
112.9,13.6,4,2,3,0,2024/04/27,PM 08:58:24
112.9,13.6,4,2,3,0,2024/04/27,PM 08:58:24
112.9,13.6,4,2,3,0,2024/04/27,PM 08:58:24
112.9,13.6,4,2,3,0,2024/04/27,PM 08:58:24
112.9,13.6,4,2,3,0,2024/04/27,PM 08:58:24
116.9,16.5,4,2,3,0,2024/04/27,PM 08:58:34
116.9,16.5,4,2,3,0,2024/04/27,PM 08:58:34
116.9,16.5,4,2,3,0,2024/04/27,PM 08:58:34
116.9,16.5,4,2,3,0,2024/04/27,PM 08:58:34
116.9,16.5,4,2,3,0,2024/04/27,PM 08:58:34
116.9,16.5,4,2,3,0,2024/04/27,PM 08:58:34
116.9,16.5,4,2,3,0,2024/04/27,PM 08:58:34
117.7,13.8,3,2,3,0,2024/04/27,PM 08:58:44
117.7,13.8,3,2,3,0,2024/04/27,PM 08:58:44
117.7,13.8,3,2,3,0,2024/04/27,PM 08:58:44
117.7,13.8,3,2,3,0,2024/04/27,PM 08:58:44
117.7,13.8,3,2,3,0,2024/04/27,PM 08:58:44
117.7,13.8,3,2,3,0,2024/04/27,PM 08:58:44
117.7,13.8,3,2,3,0,2024/04/27,PM 08:58:44
114.6,10.7,3,2,3,0,2024/04/27,PM 08:58:54
114.6,10.7,3,2,3,0,2024/04/27,PM 08:58:54
114.6,10.7,3,2,3,0,2024/04/27,PM 08:58:54
114.6,10.7,3,2,3,0,2024/04/27,PM 08:58:54
114.6,10.7,3,2,3,0,2024/04/27,PM 08:58:54
114.6,10.7,3,2,3,0,2024/04/27,PM 08:58:54
114.6,10.7,3,2,3,0,2024/04/27,PM 08:58:54
111.0,7.9,3,2,3,0,2024/04/27,PM 08:59:04
111.0,7.9,3,2,3,0,2024/04/27,PM 08:59:04
111.0,7.9,3,2,3,0,2024/04/27,PM 08:59:04
111.0,7.9,3,2,3,0,2024/04/27,PM 08:59:04
111.0,7.9,3,2,3,0,2024/04/27,PM 08:59:04
111.0,7.9,3,2,3,0,2024/04/27,PM 08:59:04
111.0,7.9,3,2,3,0,2024/04/27,PM 08:59:04
108.6,5.8,3,2,3,0,2024/04/27,PM 08:59:14
108.6,5.8,3,2,3,0,2024/04/27,PM 08:59:14
108.6,5.8,3,2,3,0,2024/04/27,PM 08:59:14
108.6,5.8,3,2,3,0,2024/04/27,PM 08:59:14
108.6,5.8,3,2,3,0,2024/04/27,PM 08:59:14
108.6,5.8,3,2,3,0,2024/04/27,PM 08:59:14
108.6,5.8,3,2,3,0,2024/04/27,PM 08:59:14
107.4,3.9,3,2,3,0,2024/04/27,PM 08:59:24
107.4,3.9,3,2,3,0,2024/04/27,PM 08:59:24
107.4,3.9,3,2,3,0,2024/04/27,PM 08:59:24
107.4,3.9,3,2,3,0,2024/04/27,PM 08:59:24
107.4,3.9,3,2,3,0,2024/04/27,PM 08:59:24
107.4,3.9,3,2,3,0,2024/04/27,PM 08:59:24
107.4,3.9,3,2,3,0,2024/04/27,PM 08:59:24
107.1,2.4,3,2,3,0,2024/04/27,PM 08:59:34
107.1,2.4,3,2,3,0,2024/04/27,PM 08:59:34
107.1,2.4,3,2,3,0,2024/04/27,PM 08:59:34
107.1,2.4,3,2,3,0,2024/04/27,PM 08:59:34
107.1,2.4,3,2,3,0,2024/04/27,PM 08:59:34
107.1,2.4,3,2,3,0,2024/04/27,PM 08:59:34
107.1,2.4,3,2,3,0,2024/04/27,PM 08:59:34
106.0,1.1,3,2,3,0,2024/04/27,PM 08:59:45
106.0,1.1,3,2,3,0,2024/04/27,PM 08:59:45
106.0,1.1,3,2,3,0,2024/04/27,PM 08:59:45
106.0,1.1,3,2,3,0,2024/04/27,PM 08:59:45
106.0,1.1,3,2,3,0,2024/04/27,PM 08:59:45
106.0,1.1,3,2,3,0,2024/04/27,PM 08:59:45
106.0,1.1,3,2,3,0,2024/04/27,PM 08:59:45
104.8,0.3,3,2,3,0,2024/04/27,PM 08:59:55
104.8,0.3,3,2,3,0,2024/04/27,PM 08:59:55
104.8,0.3,3,2,3,0,2024/04/27,PM 08:59:55
104.8,0.3,3,2,3,0,2024/04/27,PM 08:59:55
104.8,0.3,3,2,3,0,2024/04/27,PM 08:59:55
104.8,0.3,3,2,3,0,2024/04/27,PM 08:59:55
104.8,0.3,3,2,3,0,2024/04/27,PM 08:59:55
104.4,-0.0,3,2,3,0,2024/04/27,PM 09:00:05
104.4,-0.0,3,2,3,0,2024/04/27,PM 09:00:05
104.4,-0.0,3,2,3,0,2024/04/27,PM 09:00:05
104.4,-0.0,3,2,3,0,2024/04/27,PM 09:00:05
104.4,-0.0,3,2,3,0,2024/04/27,PM 09:00:05
104.4,-0.0,3,2,3,0,2024/04/27,PM 09:00:05
104.4,-0.0,3,2,3,0,2024/04/27,PM 09:00:05
104.2,-0.3,3,2,3,0,2024/04/27,PM 09:00:15
104.2,-0.3,3,2,3,0,2024/04/27,PM 09:00:15
104.2,-0.3,3,2,3,0,2024/04/27,PM 09:00:15
104.2,-0.3,3,2,3,0,2024/04/27,PM 09:00:15
104.2,-0.3,3,2,3,0,2024/04/27,PM 09:00:15
104.2,-0.3,3,2,3,0,2024/04/27,PM 09:00:15
104.2,-0.3,3,2,3,0,2024/04/27,PM 09:00:15
104.1,-0.5,3,2,3,0,2024/04/27,PM 09:00:26
104.1,-0.5,3,2,3,0,2024/04/27,PM 09:00:26
104.1,-0.5,3,2,3,0,2024/04/27,PM 09:00:26
104.1,-0.5,3,2,3,0,2024/04/27,PM 09:00:26
104.1,-0.5,3,2,3,0,2024/04/27,PM 09:00:26
104.1,-0.5,3,2,3,0,2024/04/27,PM 09:00:26
104.1,-0.5,3,2,3,0,2024/04/27,PM 09:00:26
104.0,-0.7,3,2,3,0,2024/04/27,PM 09:00:36
104.0,-0.7,3,2,3,0,2024/04/27,PM 09:00:36
104.0,-0.7,3,2,3,0,2024/04/27,PM 09:00:36
104.0,-0.7,3,2,3,0,2024/04/27,PM 09:00:36
104.0,-0.7,3,2,3,0,2024/04/27,PM 09:00:36
104.0,-0.7,3,2,3,0,2024/04/27,PM 09:00:36
104.0,-0.7,3,2,3,0,2024/04/27,PM 09:00:36
104.0,-0.9,3,2,3,0,2024/04/27,PM 09:00:46
104.0,-0.9,3,2,3,0,2024/04/27,PM 09:00:46
104.0,-0.9,3,2,3,0,2024/04/27,PM 09:00:46
104.0,-0.9,3,2,3,0,2024/04/27,PM 09:00:46
104.0,-0.9,3,2,3,0,2024/04/27,PM 09:00:46
104.0,-0.9,3,2,3,0,2024/04/27,PM 09:00:46
104.0,-0.9,3,2,3,0,2024/04/27,PM 09:00:46
104.0,-1.0,3,2,3,0,2024/04/27,PM 09:00:56
104.0,-1.0,3,2,3,0,2024/04/27,PM 09:00:56
104.0,-1.0,3,2,3,0,2024/04/27,PM 09:00:56
104.0,-1.0,3,2,3,0,2024/04/27,PM 09:00:56
104.0,-1.0,3,2,3,0,2024/04/27,PM 09:00:56
104.0,-1.0,3,2,3,0,2024/04/27,PM 09:00:56
104.0,-1.0,3,2,3,0,2024/04/27,PM 09:00:56
103.9,-1.2,3,2,3,0,2024/04/27,PM 09:01:07
103.9,-1.2,3,2,3,0,2024/04/27,PM 09:01:07
103.9,-1.2,3,2,3,0,2024/04/27,PM 09:01:07
103.9,-1.2,3,2,3,0,2024/04/27,PM 09:01:07
103.9,-1.2,3,2,3,0,2024/04/27,PM 09:01:07
103.9,-1.2,3,2,3,0,2024/04/27,PM 09:01:07
103.9,-1.2,3,2,3,0,2024/04/27,PM 09:01:07
103.8,-1.4,3,2,3,0,2024/04/27,PM 09:01:18
103.8,-1.4,3,2,3,0,2024/04/27,PM 09:01:18
103.8,-1.4,3,2,3,0,2024/04/27,PM 09:01:18
103.8,-1.4,3,2,3,0,2024/04/27,PM 09:01:18
103.8,-1.4,3,2,3,0,2024/04/27,PM 09:01:18
103.8,-1.4,3,2,3,0,2024/04/27,PM 09:01:18
103.8,-1.4,3,2,3,0,2024/04/27,PM 09:01:18
103.8,-1.5,3,2,3,0,2024/04/27,PM 09:01:28
103.8,-1.5,3,2,3,0,2024/04/27,PM 09:01:28
103.8,-1.5,3,2,3,0,2024/04/27,PM 09:01:28
103.8,-1.5,3,2,3,0,2024/04/27,PM 09:01:28
103.8,-1.5,3,2,3,0,2024/04/27,PM 09:01:28
103.8,-1.5,3,2,3,0,2024/04/27,PM 09:01:28
103.8,-1.5,3,2,3,0,2024/04/27,PM 09:01:28
103.8,-1.7,3,2,3,0,2024/04/27,PM 09:01:38
103.8,-1.7,3,2,3,0,2024/04/27,PM 09:01:38
103.8,-1.7,3,2,3,0,2024/04/27,PM 09:01:38
103.8,-1.7,3,2,3,0,2024/04/27,PM 09:01:38
103.8,-1.7,3,2,3,0,2024/04/27,PM 09:01:38
103.8,-1.7,3,2,3,0,2024/04/27,PM 09:01:38
103.8,-1.7,3,2,3,0,2024/04/27,PM 09:01:38
103.6,-1.8,3,2,3,0,2024/04/27,PM 09:01:49
103.6,-1.8,3,2,3,0,2024/04/27,PM 09:01:49
103.6,-1.8,3,2,3,0,2024/04/27,PM 09:01:49
103.6,-1.8,3,2,3,0,2024/04/27,PM 09:01:49
103.6,-1.8,3,2,3,0,2024/04/27,PM 09:01:49
103.6,-1.8,3,2,3,0,2024/04/27,PM 09:01:49
103.6,-1.8,3,2,3,0,2024/04/27,PM 09:01:49
103.7,-2.0,3,2,3,0,2024/04/27,PM 09:02:02
103.7,-2.0,3,2,3,0,2024/04/27,PM 09:02:02
103.7,-2.0,3,2,3,0,2024/04/27,PM 09:02:02
103.7,-2.0,3,2,3,0,2024/04/27,PM 09:02:02
103.7,-2.0,3,2,3,0,2024/04/27,PM 09:02:02
103.7,-2.0,3,2,3,0,2024/04/27,PM 09:02:02
103.7,-2.0,3,2,3,0,2024/04/27,PM 09:02:02
103.6,-2.2,3,2,3,0,2024/04/27,PM 09:02:14
103.6,-2.2,3,2,3,0,2024/04/27,PM 09:02:14
103.6,-2.2,3,2,3,0,2024/04/27,PM 09:02:14
103.6,-2.2,3,2,3,0,2024/04/27,PM 09:02:14
103.6,-2.2,3,2,3,0,2024/04/27,PM 09:02:14
103.6,-2.2,3,2,3,0,2024/04/27,PM 09:02:14
103.6,-2.2,3,2,3,0,2024/04/27,PM 09:02:14
103.4,-2.3,3,2,3,0,2024/04/27,PM 09:02:25
103.4,-2.3,3,2,3,0,2024/04/27,PM 09:02:25
103.4,-2.3,3,2,3,0,2024/04/27,PM 09:02:25
103.4,-2.3,3,2,3,0,2024/04/27,PM 09:02:25
103.4,-2.3,3,2,3,0,2024/04/27,PM 09:02:25
103.4,-2.3,3,2,3,0,2024/04/27,PM 09:02:25
103.4,-2.3,3,2,3,0,2024/04/27,PM 09:02:25
103.4,-2.5,3,2,3,0,2024/04/27,PM 09:02:36
103.4,-2.5,3,2,3,0,2024/04/27,PM 09:02:36
103.4,-2.5,3,2,3,0,2024/04/27,PM 09:02:36
103.4,-2.5,3,2,3,0,2024/04/27,PM 09:02:36
103.4,-2.5,3,2,3,0,2024/04/27,PM 09:02:36
103.4,-2.5,3,2,3,0,2024/04/27,PM 09:02:36
103.4,-2.5,3,2,3,0,2024/04/27,PM 09:02:36
103.2,-2.6,3,2,3,0,2024/04/27,PM 09:02:46
103.2,-2.6,3,2,3,0,2024/04/27,PM 09:02:46
103.2,-2.6,3,2,3,0,2024/04/27,PM 09:02:46
103.2,-2.6,3,2,3,0,2024/04/27,PM 09:02:46
103.2,-2.6,3,2,3,0,2024/04/27,PM 09:02:46
103.2,-2.6,3,2,3,0,2024/04/27,PM 09:02:46
103.2,-2.6,3,2,3,0,2024/04/27,PM 09:02:46
103.2,-2.7,3,2,3,0,2024/04/27,PM 09:02:56
103.2,-2.7,3,2,3,0,2024/04/27,PM 09:02:56
103.2,-2.7,3,2,3,0,2024/04/27,PM 09:02:56
103.2,-2.7,3,2,3,0,2024/04/27,PM 09:02:56
103.2,-2.7,3,2,3,0,2024/04/27,PM 09:02:56
103.2,-2.7,3,2,3,0,2024/04/27,PM 09:02:56
103.2,-2.7,3,2,3,0,2024/04/27,PM 09:02:56
103.0,-2.8,3,2,3,0,2024/04/27,PM 09:03:06
103.0,-2.8,3,2,3,0,2024/04/27,PM 09:03:06
103.0,-2.8,3,2,3,0,2024/04/27,PM 09:03:06
103.0,-2.8,3,2,3,0,2024/04/27,PM 09:03:06
103.0,-2.8,3,2,3,0,2024/04/27,PM 09:03:06
103.0,-2.8,3,2,3,0,2024/04/27,PM 09:03:06
103.0,-2.8,3,2,3,0,2024/04/27,PM 09:03:06
102.8,-3.0,3,2,3,0,2024/04/27,PM 09:03:16
102.8,-3.0,3,2,3,0,2024/04/27,PM 09:03:16
102.8,-3.0,3,2,3,0,2024/04/27,PM 09:03:16
102.8,-3.0,3,2,3,0,2024/04/27,PM 09:03:16
102.8,-3.0,3,2,3,0,2024/04/27,PM 09:03:16
102.8,-3.0,3,2,3,0,2024/04/27,PM 09:03:16
102.8,-3.0,3,2,3,0,2024/04/27,PM 09:03:16
102.8,-3.1,3,2,3,0,2024/04/27,PM 09:03:26
102.8,-3.1,3,2,3,0,2024/04/27,PM 09:03:26
102.8,-3.1,3,2,3,0,2024/04/27,PM 09:03:26
102.8,-3.1,3,2,3,0,2024/04/27,PM 09:03:26
102.8,-3.1,3,2,3,0,2024/04/27,PM 09:03:26
102.8,-3.1,3,2,3,0,2024/04/27,PM 09:03:26
102.8,-3.1,3,2,3,0,2024/04/27,PM 09:03:26
102.8,-3.2,3,2,3,0,2024/04/27,PM 09:03:36
102.8,-3.2,3,2,3,0,2024/04/27,PM 09:03:36
102.8,-3.2,3,2,3,0,2024/04/27,PM 09:03:36
102.8,-3.2,3,2,3,0,2024/04/27,PM 09:03:36
102.8,-3.2,3,2,3,0,2024/04/27,PM 09:03:36
102.8,-3.2,3,2,3,0,2024/04/27,PM 09:03:36
102.8,-3.2,3,2,3,0,2024/04/27,PM 09:03:36
102.6,-3.4,3,2,3,0,2024/04/27,PM 09:03:46
102.6,-3.4,3,2,3,0,2024/04/27,PM 09:03:46
102.6,-3.4,3,2,3,0,2024/04/27,PM 09:03:46
102.6,-3.4,3,2,3,0,2024/04/27,PM 09:03:46
102.6,-3.4,3,2,3,0,2024/04/27,PM 09:03:46
102.6,-3.4,3,2,3,0,2024/04/27,PM 09:03:46
102.6,-3.4,3,2,3,0,2024/04/27,PM 09:03:46
102.6,-3.5,3,2,3,0,2024/04/27,PM 09:03:57
102.6,-3.5,3,2,3,0,2024/04/27,PM 09:03:57
102.6,-3.5,3,2,3,0,2024/04/27,PM 09:03:57
102.6,-3.5,3,2,3,0,2024/04/27,PM 09:03:57
102.6,-3.5,3,2,3,0,2024/04/27,PM 09:03:57
102.6,-3.5,3,2,3,0,2024/04/27,PM 09:03:57
102.6,-3.5,3,2,3,0,2024/04/27,PM 09:03:57
102.4,-3.7,3,2,3,0,2024/04/27,PM 09:04:08
102.4,-3.7,3,2,3,0,2024/04/27,PM 09:04:08
102.4,-3.7,3,2,3,0,2024/04/27,PM 09:04:08
102.4,-3.7,3,2,3,0,2024/04/27,PM 09:04:08
102.4,-3.7,3,2,3,0,2024/04/27,PM 09:04:08
102.4,-3.7,3,2,3,0,2024/04/27,PM 09:04:08
102.4,-3.7,3,2,3,0,2024/04/27,PM 09:04:08
102.2,-3.8,3,2,3,0,2024/04/27,PM 09:04:18
102.2,-3.8,3,2,3,0,2024/04/27,PM 09:04:18
102.2,-3.8,3,2,3,0,2024/04/27,PM 09:04:18
102.2,-3.8,3,2,3,0,2024/04/27,PM 09:04:18
102.2,-3.8,3,2,3,0,2024/04/27,PM 09:04:18
102.2,-3.8,3,2,3,0,2024/04/27,PM 09:04:18
102.2,-3.8,3,2,3,0,2024/04/27,PM 09:04:18
102.2,-3.9,3,2,3,0,2024/04/27,PM 09:04:28
102.2,-3.9,3,2,3,0,2024/04/27,PM 09:04:28
102.2,-3.9,3,2,3,0,2024/04/27,PM 09:04:28
102.2,-3.9,3,2,3,0,2024/04/27,PM 09:04:28
102.2,-3.9,3,2,3,0,2024/04/27,PM 09:04:28
102.2,-3.9,3,2,3,0,2024/04/27,PM 09:04:28
102.2,-3.9,3,2,3,0,2024/04/27,PM 09:04:28
101.8,-4.1,3,2,3,0,2024/04/27,PM 09:04:39
101.8,-4.1,3,2,3,0,2024/04/27,PM 09:04:39
101.8,-4.1,3,2,3,0,2024/04/27,PM 09:04:39
101.8,-4.1,3,2,3,0,2024/04/27,PM 09:04:39
101.8,-4.1,3,2,3,0,2024/04/27,PM 09:04:39
101.8,-4.1,3,2,3,0,2024/04/27,PM 09:04:39
101.8,-4.1,3,2,3,0,2024/04/27,PM 09:04:39
101.6,-4.2,3,2,3,0,2024/04/27,PM 09:04:50
101.6,-4.2,3,2,3,0,2024/04/27,PM 09:04:50
101.6,-4.2,3,2,3,0,2024/04/27,PM 09:04:50
101.6,-4.2,3,2,3,0,2024/04/27,PM 09:04:50
101.6,-4.2,3,2,3,0,2024/04/27,PM 09:04:50
101.6,-4.2,3,2,3,0,2024/04/27,PM 09:04:50
101.6,-4.2,3,2,3,0,2024/04/27,PM 09:04:50
101.5,-4.3,3,2,3,0,2024/04/27,PM 09:05:00
101.5,-4.3,3,2,3,0,2024/04/27,PM 09:05:00
101.5,-4.3,3,2,3,0,2024/04/27,PM 09:05:00
101.5,-4.3,3,2,3,0,2024/04/27,PM 09:05:00
101.5,-4.3,3,2,3,0,2024/04/27,PM 09:05:00
101.5,-4.3,3,2,3,0,2024/04/27,PM 09:05:00
101.5,-4.3,3,2,3,0,2024/04/27,PM 09:05:00
101.2,-4.5,3,2,3,0,2024/04/27,PM 09:05:12
101.2,-4.5,3,2,3,0,2024/04/27,PM 09:05:12
101.2,-4.5,3,2,3,0,2024/04/27,PM 09:05:12
101.2,-4.5,3,2,3,0,2024/04/27,PM 09:05:12
101.2,-4.5,3,2,3,0,2024/04/27,PM 09:05:12
101.2,-4.5,3,2,3,0,2024/04/27,PM 09:05:12
101.2,-4.5,3,2,3,0,2024/04/27,PM 09:05:12
101.0,-4.6,3,2,3,0,2024/04/27,PM 09:05:24
101.0,-4.6,3,2,3,0,2024/04/27,PM 09:05:24
101.0,-4.6,3,2,3,0,2024/04/27,PM 09:05:24
101.0,-4.6,3,2,3,0,2024/04/27,PM 09:05:24
101.0,-4.6,3,2,3,0,2024/04/27,PM 09:05:24
101.0,-4.6,3,2,3,0,2024/04/27,PM 09:05:24
101.0,-4.6,3,2,3,0,2024/04/27,PM 09:05:24
100.8,-4.7,3,2,3,0,2024/04/27,PM 09:05:35
100.8,-4.7,3,2,3,0,2024/04/27,PM 09:05:35
100.8,-4.7,3,2,3,0,2024/04/27,PM 09:05:35
100.8,-4.7,3,2,3,0,2024/04/27,PM 09:05:35
100.8,-4.7,3,2,3,0,2024/04/27,PM 09:05:35
100.8,-4.7,3,2,3,0,2024/04/27,PM 09:05:35
100.8,-4.7,3,2,3,0,2024/04/27,PM 09:05:35
100.6,-4.8,3,2,3,0,2024/04/27,PM 09:05:46
100.6,-4.8,3,2,3,0,2024/04/27,PM 09:05:46
100.6,-4.8,3,2,3,0,2024/04/27,PM 09:05:46
100.6,-4.8,3,2,3,0,2024/04/27,PM 09:05:46
100.6,-4.8,3,2,3,0,2024/04/27,PM 09:05:46
100.6,-4.8,3,2,3,0,2024/04/27,PM 09:05:46
100.6,-4.8,3,2,3,0,2024/04/27,PM 09:05:46
100.2,-4.9,3,2,3,0,2024/04/27,PM 09:05:57
100.2,-4.9,3,2,3,0,2024/04/27,PM 09:05:57
100.2,-4.9,3,2,3,0,2024/04/27,PM 09:05:57
100.2,-4.9,3,2,3,0,2024/04/27,PM 09:05:57
100.2,-4.9,3,2,3,0,2024/04/27,PM 09:05:57
100.2,-4.9,3,2,3,0,2024/04/27,PM 09:05:57
100.2,-4.9,3,2,3,0,2024/04/27,PM 09:05:57
100.0,-5.0,3,2,3,0,2024/04/27,PM 09:06:08
100.0,-5.0,3,2,3,0,2024/04/27,PM 09:06:08
100.0,-5.0,3,2,3,0,2024/04/27,PM 09:06:08
100.0,-5.0,3,2,3,0,2024/04/27,PM 09:06:08
100.0,-5.0,3,2,3,0,2024/04/27,PM 09:06:08
100.0,-5.0,3,2,3,0,2024/04/27,PM 09:06:08
100.0,-5.0,3,2,3,0,2024/04/27,PM 09:06:08
99.6,-5.1,3,2,3,0,2024/04/27,PM 09:06:19
99.6,-5.1,3,2,3,0,2024/04/27,PM 09:06:19
99.6,-5.1,3,2,3,0,2024/04/27,PM 09:06:19
